foid,flid,oid,height,width,ocr
5645,554,126,103.57333374023,72.537307739258,
5646,554,126,72.621551513672,110.15705871582,
5647,554,102,144.82539367676,84.139404296875,
5648,554,126,67.760498046875,102.44040679932,
5649,554,126,99.553649902344,69.775985717773,
5650,554,102,159.60162353516,93.096069335938,
5651,554,102,71.674682617188,125.86029052734,
5652,554,117,44.461029052734,40.214126586914,
5653,554,126,62.893356323242,105.80304718018,
5654,554,126,90.559173583984,71.921646118164,
5655,554,102,161.38830566406,92.138671875,
5656,554,126,68.776885986328,96.148704528809,
5657,554,126,103.29818725586,67.05899810791,
5658,554,102,144.55004882812,84.852203369141,
5659,554,126,74.932922363281,109.68202972412,
5660,554,126,105.46876525879,72.490440368652,
5661,554,102,149.1428527832,87.808258056641,
5662,554,126,114.82312011719,70.977569580078,
5663,554,102,147.03678894043,91.770965576172,
5664,554,102,212.78170776367,66.125305175781,
5665,554,117,46.114501953125,44.724815368652,
5666,554,102,166.38397216797,97.848876953125,
5667,554,102,217.80145263672,56.36865234375,
5668,555,100,93.186370849609,172.29173278809,
5669,555,100,89.394317626953,171.58880615234,
5670,555,100,84.564544677734,156.74664306641,
5671,555,100,96.767578125,173.82888793945,
5672,555,100,66.925170898438,169.03930664062,
5673,555,123,37.950439453125,71.680839538574,
5674,555,124,81.208618164062,75.254913330078,
5675,555,123,49.923431396484,69.117034912109,
5676,555,124,80.136322021484,78.23420715332,
5677,555,124,74.803802490234,77.540740966797,
5678,555,124,70.208435058594,76.305725097656,
5679,555,124,71.773529052734,76.475051879883,
5680,555,102,95.389251708984,76.444366455078,
5681,555,103,232.39901733398,56.071620941162,
5682,555,124,73.946990966797,72.198638916016,
5683,555,103,199.81127929688,63.283142089844,
5684,555,124,83.755554199219,77.028350830078,
5685,556,102,260.99661254883,114.55668640137,
5686,556,102,165.89306640625,89.416885375977,
5687,556,102,263.05294799805,108.45092773438,
5688,556,102,122.2021484375,84.937835693359,
5689,556,117,48.226806640625,56.610347747803,
5690,556,102,269.11703491211,103.74719238281,
5691,556,117,47.546249389648,53.683013916016,
5692,556,102,260.71139526367,110.19998168945,
5693,556,102,144.71832275391,104.02612304688,
5694,556,117,48.427124023438,55.126659393311,
5695,556,102,152.70794677734,89.983489990234,
5696,556,102,287.86569213867,112.79797363281,
5697,556,117,41.906127929688,59.34854888916,
5698,556,102,296.60632324219,109.62725830078,
5699,556,102,71.081268310547,132.5627746582,
5700,556,102,317.06893920898,107.82904052734,
5701,556,106,83.696640014648,69.434707641602,
5702,556,102,284.75833129883,98.197418212891,
5703,556,106,82.182434082031,71.050018310547,
5704,556,107,162.71987915039,79.586585998535,
5705,556,107,78.841278076172,68.006034851074,
5706,556,102,308.10629272461,106.44284057617,
5707,556,106,168.88174438477,86.891372680664,
5708,556,107,163.09115600586,82.487014770508,
5709,556,102,286.89920043945,108.46856689453,
5710,556,106,153.50939941406,91.163909912109,
5711,556,107,169.00196838379,81.602432250977,
5712,557,102,139.2890625,82.302429199219,
5713,557,112,116.76565551758,192.74557495117,
5714,557,102,86.203643798828,85.064788818359,
5715,557,112,103.97888183594,209.45878601074,
5716,557,126,86.090118408203,53.23592376709,
5717,557,126,155.283203125,84.50707244873,
5718,557,102,63.466217041016,122.1240234375,
5719,557,112,119.50750732422,217.51141357422,
5720,557,126,154.17892456055,77.294815063477,
5721,557,102,89.372406005859,80.347442626953,
5722,557,112,117.91845703125,212.08436584473,
5723,557,126,160.10925292969,86.644012451172,
5724,557,126,85.397216796875,57.200202941895,
5725,557,102,122.08224487305,72.160186767578,
5726,557,112,107.75909423828,224.55667114258,
5727,557,126,118.36178588867,81.284736633301,
5728,557,126,79.875549316406,53.219871520996,
5729,557,102,145.71469116211,62.215454101562,
5730,557,112,114.02177429199,220.78466796875,
5731,557,126,82.954528808594,84.355819702148,
5732,557,102,143.35400390625,71.589080810547,
5733,557,112,133.13722229004,224.31378173828,
5734,557,126,70.058410644531,86.925277709961,
5735,557,102,131.93377685547,67.490142822266,
5736,557,112,112.18872070312,214.93379211426,
5737,557,126,98.431945800781,78.499931335449,
5738,557,102,100.9377746582,75.977020263672,
5739,557,112,111.56732177734,221.95837402344,
5740,557,126,130.61267089844,82.51237487793,
5741,557,126,83.585754394531,51.716194152832,
5742,557,102,81.974761962891,82.610687255859,
5743,557,102,36.245452880859,156.02331542969,
5744,557,112,108.38720703125,220.6403503418,
5745,557,124,69.086517333984,132.69879150391,
5746,557,126,156.12588500977,80.579689025879,
5747,557,126,81.428558349609,54.654235839844,
5748,557,102,98.967010498047,128.86157226562,
5749,557,112,109.75729370117,221.62493896484,
5750,557,126,158.91162109375,79.172958374023,
5751,558,100,74.732666015625,120.02383422852,
5752,558,100,64.593566894531,115.5466003418,
5753,558,100,125.84982299805,161.56948852539,
5754,558,101,58.839752197266,55.971691131592,
5755,558,100,66.877014160156,118.30914306641,
5756,558,101,59.502380371094,54.151824951172,
5757,558,123,46.207138061523,37.208236694336,
5758,558,101,57.480163574219,56.465103149414,
5759,558,101,54.502960205078,67.1455078125,
5760,558,101,56.152282714844,54.756393432617,
5761,558,101,77.51806640625,90.33341217041,
5762,558,102,79.935485839844,53.113006591797,
5763,558,101,78.722717285156,81.644309997559,
5764,558,101,56.107269287109,60.391609191895,
5765,558,101,78.570648193359,77.057777404785,
5766,558,101,62.35693359375,50.034637451172,
5767,558,101,62.599731445312,56.397720336914,
5768,558,101,57.228759765625,56.239952087402,
5769,558,101,27.476135253906,48.431419372559,
5770,559,100,76.041564941406,136.5612487793,
5771,559,102,129.22201538086,22.809265136719,
5772,559,102,210.39266967773,40.331085205078,
5773,559,102,59.359771728516,56.646331787109,
5774,559,102,133.91778564453,24.527770996094,
5775,559,102,140.74438476562,24.819610595703,
5776,559,102,127.59552001953,22.440612792969,
5777,559,102,130.37536621094,29.802154541016,
5778,559,102,105.26007080078,35.174835205078,
5779,559,102,143.80952453613,27.412628173828,
5780,559,102,98.252868652344,33.991790771484,
5781,559,102,140.5661315918,25.787261962891,
5782,559,102,92.884475708008,31.877105712891,
5783,559,102,128.32354736328,33.456146240234,
5784,559,102,108.55534362793,35.338500976562,
5785,559,101,75.410949707031,47.8639793396,
5786,559,101,61.921600341797,52.173950195312,
5787,559,101,49.586944580078,83.668754577637,
5788,559,102,124.02142333984,42.406097412109,
5789,559,102,102.88146972656,33.033874511719,
5790,559,102,37.396423339844,82.710327148438,
5791,559,101,62.103088378906,53.262084960938,
5792,559,101,66.824951171875,73.280364990234,
5793,559,102,124.07678222656,35.423553466797,
5794,559,102,58.85009765625,63.783447265625,
5795,559,126,62.669921875,65.771347045898,
5796,560,101,15.1474609375,50.32706451416,
5797,560,109,243.87265014648,217.33258056641,
5798,560,109,262.1155090332,228.6174621582,
5799,560,101,21.016021728516,39.96008682251,
5800,560,101,55.849975585938,65.961296081543,
5801,560,109,178.2294921875,292.83703613281,
5802,560,100,35.899932861328,83.567016601562,
5803,560,109,119.53680419922,284.2287902832,
5804,560,109,79.950866699219,124.87487792969,
5805,560,101,53.296920776367,41.376224517822,
5806,560,109,109.3518371582,140.28927612305,
5807,560,110,82.017150878906,139.73376464844,
5808,560,100,33.055740356445,80.435043334961,
5809,560,101,54.239959716797,53.996845245361,
5810,560,109,162.48614501953,169.20596313477,
5811,560,109,111.79208374023,244.19985961914,
5812,560,110,101.03231811523,139.64624023438,
5813,560,100,34.39241027832,86.358169555664,
5814,560,101,51.764862060547,62.477466583252,
5815,560,109,168.13681030273,241.79501342773,
5816,560,110,116.53958129883,141.7229309082,
5817,560,101,54.973083496094,59.878540039062,
5818,560,109,192.2109375,231.02615356445,
5819,560,110,103.67254638672,139.5217590332,
5820,561,109,105.77746582031,170.60415649414,
5821,561,109,113.32620239258,260.09143066406,
5822,561,109,258.10391235352,191.04302978516,
5823,561,110,134.36653137207,152.69677734375,
5824,561,109,262.53176879883,243.6575012207,
5825,561,110,147.23422241211,168.88813781738,
5826,561,109,295.58135986328,215.16957092285,
5827,561,110,155.97470092773,176.76249694824,
5828,561,109,305.54675292969,205.27731323242,
5829,561,110,155.69287109375,184.60299682617,
5830,561,110,131.71771240234,155.63623046875,
5831,561,100,44.576446533203,109.12571716309,
5832,561,109,277.19595336914,239.1089630127,
5833,561,110,115.98416137695,202.18756103516,
5834,561,109,138.53991699219,206.11346435547,
5835,561,111,128.89825439453,130.86344909668,
5836,561,109,217.70977783203,328.947265625,
5837,561,111,126.64242553711,135.28202819824,
5838,561,109,287.16937255859,325.17376708984,
5839,562,109,284.06527709961,325.14791870117,
5840,562,109,360.96752929688,275.70391845703,
5841,562,109,342.00704956055,265.4977722168,
5842,562,109,300.24291992188,275.48327636719,
5843,562,109,310.9460144043,273.95941162109,
5844,562,109,342.91705322266,271.09313964844,
5845,562,109,318.21170043945,242.5700378418,
5846,562,109,319.13558959961,238.22567749023,
5847,562,111,96.126373291016,140.83590698242,
5848,562,111,62.214874267578,110.97308349609,
5849,562,109,273.8010559082,243.16595458984,
5850,562,111,73.186828613281,105.61859130859,
5851,562,111,134.7448425293,144.94520568848,
5852,562,109,262.93020629883,248.58090209961,
5853,562,111,130.92715454102,139.18521118164,
5854,562,111,67.245758056641,95.529632568359,
5855,562,109,192.48968505859,246.33322143555,
5856,562,111,129.42687988281,138.06692504883,
5857,562,100,44.821105957031,101.25228881836,
5858,562,109,156.86688232422,278.45355224609,
5859,562,111,128.71981811523,138.53042602539,
5860,562,100,47.51025390625,111.22821044922,
5861,562,111,133.22528076172,140.73011779785,
5862,562,111,62.594970703125,110.80102539062,
5863,562,100,45.400665283203,105.05282592773,
5864,562,111,133.60076904297,136.25956726074,
5865,562,111,71.950286865234,109.45118713379,
5866,563,111,120.14938354492,233.38143920898,
5867,563,111,121.4925994873,233.45394897461,
5868,563,111,126.1584777832,235.47311401367,
5869,563,100,76.087432861328,149.36450195312,
5870,563,111,129.72106933594,253.7713470459,
5871,563,100,83.199584960938,147.4701385498,
5872,563,111,130.36950683594,259.55401611328,
5873,563,100,87.06787109375,152.2356262207,
5874,563,111,121.51376342773,247.3095703125,
5875,563,100,85.932525634766,153.98785400391,
5876,563,111,120.45922851562,246.44711303711,
5877,563,100,87.852661132812,152.47653198242,
5878,563,103,161.51330566406,60.946449279785,
5879,563,111,133.33654785156,262.41189575195,
5880,563,100,85.95166015625,156.52975463867,
5881,563,103,182.5810546875,57.506256103516,
5882,563,111,131.83937072754,269.44186401367,
5883,563,100,98.107971191406,165.85842895508,
5884,563,111,122.40466308594,273.73202514648,
5885,563,100,102.55990600586,163.67486572266,
5886,563,103,189.3112487793,84.630424499512,
5887,563,111,132.52618408203,272.23544311523,
5888,564,127,206.2848815918,265.98712158203,
5889,564,127,202.72305297852,290.79846191406,
5890,564,113,88.552825927734,333.96505737305,
5891,564,123,85.823516845703,74.259498596191,
5892,564,124,113.25897216797,86.967681884766,
5893,564,124,138.34405517578,86.960891723633,
5894,564,123,102.73629760742,73.581192016602,
5895,564,123,74.565582275391,113.15626525879,
5896,564,124,137.29302978516,86.049179077148,
5897,564,113,92.05500793457,338.25543212891,
5898,564,123,99.737335205078,72.681396484375,
5899,564,123,74.464691162109,101.81123352051,
5900,564,124,140.05102539062,85.388107299805,
5901,564,123,117.24551391602,65.746162414551,
5902,564,124,137.61767578125,91.556823730469,
5903,565,101,45.221069335938,61.239974975586,
5904,565,101,47.123245239258,51.279922485352,
5905,565,101,43.438934326172,56.79328918457,
5906,565,101,47.851593017578,54.696022033691,
5907,565,101,54.084930419922,64.715751647949,
5908,565,101,53.27392578125,55.388961791992,
5909,565,101,53.245483398438,69.226165771484,
5910,565,101,51.610900878906,56.929107666016,
5911,565,101,55.28759765625,50.951522827148,
5912,565,101,49.809783935547,71.446472167969,
5913,565,102,170.24380493164,41.247772216797,
5914,565,101,61.666564941406,67.922721862793,
5915,565,101,64.778564453125,50.190780639648,
5916,565,101,92.256271362305,51.049167633057,
5917,565,101,51.542907714844,39.656074523926,
5918,565,101,56.394592285156,76.465637207031,
5919,565,101,62.242279052734,65.77660369873,
5920,565,101,55.548126220703,48.552093505859,
5921,565,101,62.741577148438,80.02864074707,
5922,565,101,35.756683349609,45.736602783203,
5923,565,101,88.045867919922,57.933284759521,
5924,565,102,98.257232666016,128.87997436523,
5925,565,102,134.70404052734,54.492797851562,
5926,565,101,61.537445068359,68.91236114502,
5927,565,101,55.848205566406,43.538528442383,
5928,565,101,62.211929321289,49.815490722656,
5929,565,101,62.905883789062,75.101150512695,
5930,565,101,49.357330322266,39.411026000977,
5931,565,102,99.509246826172,53.798370361328,
5932,565,102,127.11636352539,58.791320800781,
5933,565,111,63.120452880859,140.67468261719,
5934,565,101,69.571853637695,73.611824035645,
5935,565,101,52.859344482422,44.641609191895,
5936,565,101,64.372009277344,55.743217468262,
5937,565,102,139.06262207031,44.930938720703,
5938,565,111,75.133850097656,144.6565246582,
5939,565,101,76.440307617188,74.422988891602,
5940,565,101,50.731170654297,47.940574645996,
5941,565,102,191.58197021484,47.988372802734,
5942,565,102,119.36209106445,23.747039794922,
5943,565,112,66.041107177734,197.82186889648,
5944,565,102,111.57312011719,21.592834472656,
5945,565,102,193.35932922363,40.267272949219,
5946,566,102,129.31976318359,24.683334350586,
5947,566,102,178.4997253418,49.940658569336,
5948,566,102,125.13729858398,24.270843505859,
5949,566,102,214.45007324219,43.384307861328,
5950,566,102,126.92758178711,23.851226806641,
5951,566,102,214.5322265625,45.191680908203,
5952,566,102,128.65252685547,23.389190673828,
5953,566,102,108.42971801758,31.846099853516,
5954,566,102,124.40414428711,24.778686523438,
5955,566,102,146.56005859375,32.201110839844,
5956,566,102,99.768035888672,33.607879638672,
5957,566,101,64.799499511719,57.435924530029,
5958,566,102,114.64279174805,32.514770507812,
5959,566,102,41.641906738281,82.115112304688,
5960,566,101,70.15461730957,53.92654800415,
5961,566,102,124.90325927734,34.775543212891,
5962,566,101,69.229614257812,56.849761962891,
5963,566,101,64.583770751953,67.075668334961,
5964,566,102,128.75799560547,34.272979736328,
5965,566,126,63.315216064453,66.318161010742,
5966,566,101,65.637878417969,62.274276733398,
5967,566,101,62.953109741211,69.563705444336,
5968,566,102,143.68591308594,42.216369628906,
5969,566,102,109.85879516602,56.385864257812,
5970,567,102,167.90420532227,49.963806152344,
5971,567,102,83.723968505859,60.374298095703,
5972,567,127,140.91809082031,101.86514282227,
5973,567,102,150.71708679199,44.078521728516,
5974,567,101,62.960388183594,78.569450378418,
5975,567,102,154.2614440918,43.413024902344,
5976,567,102,88.950347900391,62.212036132812,
5977,567,103,117.4814453125,108.05899047852,
5978,567,101,62.054382324219,62.017459869385,
5979,567,102,157.30032348633,42.290466308594,
5980,567,103,115.00079345703,101.72427368164,
5981,567,101,63.0068359375,74.04573059082,
5982,567,101,63.373291015625,73.789321899414,
5983,567,102,145.53936767578,45.168090820312,
5984,567,101,58.402801513672,59.507530212402,
5985,567,101,59.091796875,80.188957214355,
5986,567,102,161.80725097656,46.2978515625,
5987,567,102,126.53540039062,42.307769775391,
5988,567,101,61.888336181641,64.239120483398,
5989,567,102,133.73229980469,40.704193115234,
5990,567,102,72.111480712891,88.261749267578,
5991,567,102,98.11962890625,65.036468505859,
5992,567,102,109.23455810547,57.741607666016,
5993,567,101,68.009460449219,73.326416015625,
