flid,uid,time,timestr,buid,x,y,deck,modelid,foid,flid:1,oid,height,width,ocr
226,pmpeis,1659739724,"Aug 06, 2022 01:48:44",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695226283994,11.91232893616,2,3,1339,226,195,289.94293212891,147.81475830078,
226,pmpeis,1659739724,"Aug 06, 2022 01:48:44",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695226283994,11.91232893616,2,3,1340,226,191,407.29895019531,267.48699951172,
226,pmpeis,1659739724,"Aug 06, 2022 01:48:44",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695226283994,11.91232893616,2,3,1341,226,195,283.72811889648,153.65997314453,
226,pmpeis,1659739724,"Aug 06, 2022 01:48:44",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695226283994,11.91232893616,2,3,1342,226,195,310.93594360352,183.77459716797,
226,pmpeis,1659739724,"Aug 06, 2022 01:48:44",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695226283994,11.91232893616,2,3,1343,226,195,283.22653198242,156.94982910156,
227,pmpeis,1659739974,"Aug 06, 2022 01:52:54",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695372314746,11.91269338131,2,3,1344,227,195,262.10052490234,212.43453979492,
227,pmpeis,1659739974,"Aug 06, 2022 01:52:54",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695372314746,11.91269338131,2,3,1345,227,195,340.34140014648,213.83590698242,
227,pmpeis,1659739974,"Aug 06, 2022 01:52:54",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695372314746,11.91269338131,2,3,1346,227,195,398.75537109375,260.51480102539,
227,pmpeis,1659739974,"Aug 06, 2022 01:52:54",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695372314746,11.91269338131,2,3,1347,227,195,379.4528503418,317.6252746582,
228,pmpeis,1659739983,"Aug 06, 2022 01:53:03",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695390411767,11.912720873952,2,3,1348,228,191,274.87512207031,234.31594848633,
228,pmpeis,1659739983,"Aug 06, 2022 01:53:03",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695390411767,11.912720873952,2,3,1349,228,195,276.63092041016,187.30920410156,
228,pmpeis,1659739983,"Aug 06, 2022 01:53:03",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695390411767,11.912720873952,2,3,1350,228,195,331.95880126953,306.01226806641,
228,pmpeis,1659739983,"Aug 06, 2022 01:53:03",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695390411767,11.912720873952,2,3,1351,228,170,115.87460327148,226.84005737305,
228,pmpeis,1659739983,"Aug 06, 2022 01:53:03",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695390411767,11.912720873952,2,3,1352,228,195,328.78186035156,218.72766113281,
228,pmpeis,1659739983,"Aug 06, 2022 01:53:03",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695390411767,11.912720873952,2,3,1353,228,195,322.14331054688,303.5198059082,
229,pmpeis,1659739991,"Aug 06, 2022 01:53:11",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695394891227,11.91267427057,2,3,1354,229,195,274.16854858398,191.39352416992,
229,pmpeis,1659739991,"Aug 06, 2022 01:53:11",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695394891227,11.91267427057,2,3,1355,229,170,96.942443847656,119.2346496582,
229,pmpeis,1659739991,"Aug 06, 2022 01:53:11",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695394891227,11.91267427057,2,3,1356,229,195,289.67401123047,205.80670166016,
229,pmpeis,1659739991,"Aug 06, 2022 01:53:11",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695394891227,11.91267427057,2,3,1357,229,170,96.429809570312,126.99722290039,
229,pmpeis,1659739991,"Aug 06, 2022 01:53:11",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695394891227,11.91267427057,2,3,1358,229,170,104.63723754883,166.66636657715,
229,pmpeis,1659739991,"Aug 06, 2022 01:53:11",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695394891227,11.91267427057,2,3,1359,229,170,105.87487792969,176.69873046875,
229,pmpeis,1659739991,"Aug 06, 2022 01:53:11",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695394891227,11.91267427057,2,3,1360,229,195,333.36706542969,201.63415527344,
229,pmpeis,1659739991,"Aug 06, 2022 01:53:11",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695394891227,11.91267427057,2,3,1361,229,195,330.62573242188,209.59268188477,
230,pmpeis,1659740070,"Aug 06, 2022 01:54:30",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695472296197,11.912915334105,2,3,1362,230,195,445.64770507812,290.51788330078,
230,pmpeis,1659740070,"Aug 06, 2022 01:54:30",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695472296197,11.912915334105,2,3,1363,230,195,402.08389282227,270.08306884766,
231,pmpeis,1659740199,"Aug 06, 2022 01:56:39",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695501681374,11.912675946951,2,3,1364,231,195,315.29028320312,174.29275512695,
231,pmpeis,1659740199,"Aug 06, 2022 01:56:39",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695501681374,11.912675946951,2,3,1365,231,195,331.29895019531,136.56524658203,
232,pmpeis,1659740208,"Aug 06, 2022 01:56:48",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695508669309,11.912710145116,2,3,1366,232,195,333.80130004883,154.18576049805,
232,pmpeis,1659740208,"Aug 06, 2022 01:56:48",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695508669309,11.912710145116,2,3,1367,232,195,334.02142333984,150.64642333984,
233,pmpeis,1659740975,"Aug 06, 2022 02:09:35",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695079177575,11.912000030279,4,3,1368,233,195,382.71615600586,256.2077331543,
233,pmpeis,1659740975,"Aug 06, 2022 02:09:35",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695079177575,11.912000030279,4,3,1369,233,195,375.4748840332,223.25317382812,
233,pmpeis,1659740975,"Aug 06, 2022 02:09:35",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695079177575,11.912000030279,4,3,1370,233,195,423.33129882812,322.30004882812,
233,pmpeis,1659740975,"Aug 06, 2022 02:09:35",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695079177575,11.912000030279,4,3,1371,233,170,116.51538085938,214.71112060547,
233,pmpeis,1659740975,"Aug 06, 2022 02:09:35",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695079177575,11.912000030279,4,3,1372,233,195,363.03134155273,226.66552734375,
233,pmpeis,1659740975,"Aug 06, 2022 02:09:35",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695079177575,11.912000030279,4,3,1373,233,195,360.16448974609,252.72836303711,
233,pmpeis,1659740975,"Aug 06, 2022 02:09:35",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695079177575,11.912000030279,4,3,1374,233,170,113.92318725586,233.80065917969,
233,pmpeis,1659740975,"Aug 06, 2022 02:09:35",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695079177575,11.912000030279,4,3,1375,233,195,360.06958007812,289.80178833008,
233,pmpeis,1659740975,"Aug 06, 2022 02:09:35",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695079177575,11.912000030279,4,3,1376,233,195,422.44622802734,354.69360351562,
233,pmpeis,1659740975,"Aug 06, 2022 02:09:35",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695079177575,11.912000030279,4,3,1377,233,195,387.57376098633,307.81817626953,
233,pmpeis,1659740975,"Aug 06, 2022 02:09:35",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695079177575,11.912000030279,4,3,1378,233,195,433.84341430664,342.74682617188,
234,pmpeis,1659740984,"Aug 06, 2022 02:09:44",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695159270913,11.91188134253,4,3,1379,234,195,396.7956237793,235.77465820312,
234,pmpeis,1659740984,"Aug 06, 2022 02:09:44",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695159270913,11.91188134253,4,3,1380,234,195,407.84381103516,219.8410949707,
234,pmpeis,1659740984,"Aug 06, 2022 02:09:44",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695159270913,11.91188134253,4,3,1381,234,195,377.37149047852,252.98178100586,
234,pmpeis,1659740984,"Aug 06, 2022 02:09:44",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695159270913,11.91188134253,4,3,1382,234,195,414.63394165039,242.56921386719,
234,pmpeis,1659740984,"Aug 06, 2022 02:09:44",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695159270913,11.91188134253,4,3,1383,234,195,401.60000610352,246.95779418945,
234,pmpeis,1659740984,"Aug 06, 2022 02:09:44",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695159270913,11.91188134253,4,3,1384,234,195,421.30575561523,248.50576782227,
234,pmpeis,1659740984,"Aug 06, 2022 02:09:44",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695159270913,11.91188134253,4,3,1385,234,195,413.70913696289,246.33926391602,
235,pmpeis,1659740993,"Aug 06, 2022 02:09:53",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695118059598,11.911928616464,4,3,1386,235,195,383.37075805664,247.87454223633,
235,pmpeis,1659740993,"Aug 06, 2022 02:09:53",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695118059598,11.911928616464,4,3,1387,235,195,365.53216552734,310.49880981445,
235,pmpeis,1659740993,"Aug 06, 2022 02:09:53",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695118059598,11.911928616464,4,3,1388,235,195,382.97631835938,297.57586669922,
235,pmpeis,1659740993,"Aug 06, 2022 02:09:53",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695118059598,11.911928616464,4,3,1389,235,195,374.57379150391,269.28442382812,
235,pmpeis,1659740993,"Aug 06, 2022 02:09:53",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695118059598,11.911928616464,4,3,1390,235,195,349.40155029297,303.33602905273,
236,pmpeis,1659741001,"Aug 06, 2022 02:10:01",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695106412913,11.911950409412,4,3,1391,236,195,401.04238891602,264.59747314453,
236,pmpeis,1659741001,"Aug 06, 2022 02:10:01",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695106412913,11.911950409412,4,3,1392,236,195,387.79840087891,263.45068359375,
236,pmpeis,1659741001,"Aug 06, 2022 02:10:01",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695106412913,11.911950409412,4,3,1393,236,195,407.28894042969,251.541015625,
236,pmpeis,1659741001,"Aug 06, 2022 02:10:01",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695106412913,11.911950409412,4,3,1394,236,195,368.07476806641,230.42535400391,
236,pmpeis,1659741001,"Aug 06, 2022 02:10:01",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695106412913,11.911950409412,4,3,1395,236,195,402.24087524414,315.66003417969,
237,athina,1659741189,"Aug 06, 2022 02:13:09",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.6953610265,11.912671923637,4,3,1396,237,195,412.04028320312,278.78186035156,
237,athina,1659741189,"Aug 06, 2022 02:13:09",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.6953610265,11.912671923637,4,3,1397,237,195,413.78121948242,287.30068969727,
237,athina,1659741189,"Aug 06, 2022 02:13:09",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.6953610265,11.912671923637,4,3,1398,237,195,411.80853271484,273.39514160156,
237,athina,1659741189,"Aug 06, 2022 02:13:09",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.6953610265,11.912671923637,4,3,1399,237,195,415.65014648438,233.42897033691,
237,athina,1659741189,"Aug 06, 2022 02:13:09",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.6953610265,11.912671923637,4,3,1400,237,195,396.95767211914,252.76141357422,
238,athina,1659741204,"Aug 06, 2022 02:13:24",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695346333858,11.912707127631,4,3,1401,238,195,343.90045166016,139.10821533203,
238,athina,1659741204,"Aug 06, 2022 02:13:24",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695346333858,11.912707127631,4,3,1402,238,191,58.689422607422,150.46612548828,
238,athina,1659741204,"Aug 06, 2022 02:13:24",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695346333858,11.912707127631,4,3,1403,238,195,400.55221557617,122.44076538086,
238,athina,1659741204,"Aug 06, 2022 02:13:24",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695346333858,11.912707127631,4,3,1404,238,195,302.05612182617,157.513671875,
238,athina,1659741204,"Aug 06, 2022 02:13:24",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695346333858,11.912707127631,4,3,1405,238,195,332.26315307617,159.87994384766,
238,athina,1659741204,"Aug 06, 2022 02:13:24",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695346333858,11.912707127631,4,3,1406,238,192,124.45803833008,146.51528930664,
238,athina,1659741204,"Aug 06, 2022 02:13:24",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695346333858,11.912707127631,4,3,1407,238,195,316.09237670898,179.81665039062,
238,athina,1659741204,"Aug 06, 2022 02:13:24",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695346333858,11.912707127631,4,3,1408,238,195,310.96203613281,170.31353759766,
239,athina,1659741212,"Aug 06, 2022 02:13:32",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695366043499,11.912761442363,4,3,1409,239,191,92.569854736328,168.67819213867,
239,athina,1659741212,"Aug 06, 2022 02:13:32",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695366043499,11.912761442363,4,3,1410,239,195,420.85903930664,255.08671569824,
239,athina,1659741212,"Aug 06, 2022 02:13:32",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695366043499,11.912761442363,4,3,1411,239,195,366.02709960938,324.46771240234,
239,athina,1659741212,"Aug 06, 2022 02:13:32",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695366043499,11.912761442363,4,3,1412,239,195,403.22698974609,276.24871826172,
239,athina,1659741212,"Aug 06, 2022 02:13:32",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695366043499,11.912761442363,4,3,1413,239,195,349.12750244141,314.65182495117,
239,athina,1659741212,"Aug 06, 2022 02:13:32",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695366043499,11.912761442363,4,3,1414,239,195,364.07565307617,315.51007080078,
239,athina,1659741212,"Aug 06, 2022 02:13:32",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695366043499,11.912761442363,4,3,1415,239,195,397.29678344727,330.59051513672,
239,athina,1659741212,"Aug 06, 2022 02:13:32",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695366043499,11.912761442363,4,3,1416,239,195,383.40353393555,287.24822998047,
240,athina,1659741513,"Aug 06, 2022 02:18:33",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695750379355,11.913743801415,4,3,1417,240,195,392.00863647461,244.46504211426,
240,athina,1659741513,"Aug 06, 2022 02:18:33",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695750379355,11.913743801415,4,3,1418,240,195,375.39547729492,278.46221923828,
240,athina,1659741513,"Aug 06, 2022 02:18:33",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695750379355,11.913743801415,4,3,1419,240,195,414.42562866211,300.74932861328,
240,athina,1659741513,"Aug 06, 2022 02:18:33",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695750379355,11.913743801415,4,3,1420,240,195,411.18356323242,269.17962646484,
241,athina,1659741520,"Aug 06, 2022 02:18:40",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695763100892,11.913760565221,4,3,1421,241,195,420.236328125,254.4624786377,
241,athina,1659741520,"Aug 06, 2022 02:18:40",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695763100892,11.913760565221,4,3,1422,241,195,431.16714477539,247.61134338379,
241,athina,1659741520,"Aug 06, 2022 02:18:40",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695763100892,11.913760565221,4,3,1423,241,195,411.20043945312,231.82243347168,
241,athina,1659741520,"Aug 06, 2022 02:18:40",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695763100892,11.913760565221,4,3,1424,241,195,427.01077270508,257.671875,
241,athina,1659741520,"Aug 06, 2022 02:18:40",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695763100892,11.913760565221,4,3,1425,241,195,414.48541259766,247.04054260254,
241,athina,1659741520,"Aug 06, 2022 02:18:40",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695763100892,11.913760565221,4,3,1426,241,195,427.04223632812,261.92242431641,
241,athina,1659741520,"Aug 06, 2022 02:18:40",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695763100892,11.913760565221,4,3,1427,241,195,425.81469726562,282.58618164062,
241,athina,1659741520,"Aug 06, 2022 02:18:40",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695763100892,11.913760565221,4,3,1428,241,195,419.80920410156,289.54052734375,
241,athina,1659741520,"Aug 06, 2022 02:18:40",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695763100892,11.913760565221,4,3,1429,241,195,419.42034912109,276.62622070312,
242,athina,1659741527,"Aug 06, 2022 02:18:47",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695771343012,11.913756877184,4,3,1430,242,195,414.7626953125,300.04412841797,
242,athina,1659741527,"Aug 06, 2022 02:18:47",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695771343012,11.913756877184,4,3,1431,242,195,410.34701538086,297.45745849609,
242,athina,1659741527,"Aug 06, 2022 02:18:47",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695771343012,11.913756877184,4,3,1432,242,195,250.46044921875,174.74980163574,
242,athina,1659741527,"Aug 06, 2022 02:18:47",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695771343012,11.913756877184,4,3,1433,242,196,154.029296875,131.44738769531,
242,athina,1659741527,"Aug 06, 2022 02:18:47",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695771343012,11.913756877184,4,3,1434,242,192,86.230804443359,143.34362792969,
242,athina,1659741527,"Aug 06, 2022 02:18:47",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695771343012,11.913756877184,4,3,1435,242,195,326.40411376953,146.39418029785,
242,athina,1659741527,"Aug 06, 2022 02:18:47",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695771343012,11.913756877184,4,3,1436,242,196,146.92950439453,117.62026977539,
242,athina,1659741527,"Aug 06, 2022 02:18:47",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695771343012,11.913756877184,4,3,1437,242,195,301.87774658203,148.40431213379,
242,athina,1659741527,"Aug 06, 2022 02:18:47",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695771343012,11.913756877184,4,3,1438,242,195,272.44216918945,97.787246704102,
242,athina,1659741527,"Aug 06, 2022 02:18:47",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695771343012,11.913756877184,4,3,1439,242,195,288.88204956055,181.92327880859,
242,athina,1659741527,"Aug 06, 2022 02:18:47",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695771343012,11.913756877184,4,3,1440,242,196,123.97964477539,137.34799194336,
242,athina,1659741527,"Aug 06, 2022 02:18:47",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695771343012,11.913756877184,4,3,1441,242,196,96.25732421875,144.67074584961,
242,athina,1659741527,"Aug 06, 2022 02:18:47",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695771343012,11.913756877184,4,3,1442,242,196,128.73303222656,134.8967590332,
243,pmpeis,1659770199,"Aug 06, 2022 10:16:39",username_1373876832005,35.144261472007,33.411448560655,2,3,1443,243,185,47.093780517578,112.5930480957,
243,pmpeis,1659770199,"Aug 06, 2022 10:16:39",username_1373876832005,35.144261472007,33.411448560655,2,3,1444,243,185,46.359985351562,119.15742492676,
243,pmpeis,1659770199,"Aug 06, 2022 10:16:39",username_1373876832005,35.144261472007,33.411448560655,2,3,1445,243,185,48.205627441406,104.59843444824,
243,pmpeis,1659770199,"Aug 06, 2022 10:16:39",username_1373876832005,35.144261472007,33.411448560655,2,3,1446,243,191,106.44390869141,145.23510742188,
243,pmpeis,1659770199,"Aug 06, 2022 10:16:39",username_1373876832005,35.144261472007,33.411448560655,2,3,1447,243,185,51.149368286133,88.275634765625,
243,pmpeis,1659770199,"Aug 06, 2022 10:16:39",username_1373876832005,35.144261472007,33.411448560655,2,3,1448,243,185,54.232330322266,97.114883422852,
243,pmpeis,1659770199,"Aug 06, 2022 10:16:39",username_1373876832005,35.144261472007,33.411448560655,2,3,1449,243,185,52.632629394531,90.870681762695,
